2017-07-23  11:09:37	   29.7		·ñ
2017-07-23  11:09:40	   29.7		·ñ
2017-07-23  11:09:43	   29.7		·ñ
2017-07-23  11:09:49	   29.7		·ñ
2017-07-23  11:09:52	   29.7		·ñ
2017-07-23  11:09:55	   29.7		·ñ
2017-07-23  11:09:58	   29.7		·ñ
2017-07-23  11:10:04	   29.7		·ñ
2017-07-23  11:10:07	   29.7		·ñ
2017-07-23  11:10:13	   29.7		·ñ
2017-07-23  11:10:16	   29.7		·ñ
2017-07-23  11:10:19	   29.7		·ñ
2017-07-23  11:10:22	   29.8		·ñ
2017-07-23  11:10:25	   29.8		·ñ
2017-07-23  11:10:29	   29.8		·ñ
-------------------------
2017-07-23  11:39:24	   28.7		·ñ
2017-07-23  11:39:27	   28.7		·ñ
2017-07-23  11:39:30	   28.7		·ñ
2017-07-23  11:39:33	   28.7		·ñ
2017-07-23  11:39:39	   28.7		·ñ
2017-07-23  11:39:42	   28.7		·ñ
2017-07-23  11:39:45	   28.7		·ñ
2017-07-23  11:39:48	   28.7		·ñ
2017-07-23  11:39:51	   28.7		·ñ
2017-07-23  11:39:54	   28.7		·ñ
2017-07-23  11:39:57	   28.7		·ñ
2017-07-23  11:40:00	   28.7		·ñ
2017-07-23  11:40:03	   28.7		·ñ
2017-07-23  11:40:09	   28.7		·ñ
2017-07-23  11:40:12	   28.7		·ñ
2017-07-23  11:40:15	   28.7		·ñ
2017-07-23  11:40:18	   28.7		·ñ
2017-07-23  11:40:21	   28.7		·ñ
2017-07-23  11:40:24	   28.7		·ñ
2017-07-23  11:40:27	   28.7		·ñ
2017-07-23  11:40:30	   28.7		·ñ
2017-07-23  11:40:33	   28.7		·ñ
2017-07-23  11:40:39	   28.8		·ñ
2017-07-23  11:40:42	   28.8		·ñ
2017-07-23  11:40:45	   28.8		·ñ
2017-07-23  11:40:48	   28.8		·ñ
2017-07-23  11:40:51	   28.8		·ñ
2017-07-23  11:40:54	   28.8		·ñ
2017-07-23  11:40:57	   28.8		·ñ
2017-07-23  11:41:00	   28.8		·ñ
2017-07-23  11:41:03	   28.8		·ñ
2017-07-23  11:41:09	   28.8		·ñ
2017-07-23  11:41:12	   28.8		·ñ
2017-07-23  11:41:15	   28.8		·ñ
2017-07-23  11:41:18	   28.8		·ñ
2017-07-23  11:41:21	   28.8		·ñ
2017-07-23  11:41:24	   28.8		·ñ
2017-07-23  11:41:27	   28.8		·ñ
2017-07-23  11:41:30	   28.8		·ñ
2017-07-23  11:41:33	   28.8		·ñ
2017-07-23  11:41:39	   28.8		·ñ
2017-07-23  11:41:42	   28.8		·ñ
2017-07-23  11:41:45	   28.8		·ñ
2017-07-23  11:41:48	   28.9		·ñ
2017-07-23  11:41:51	   28.9		·ñ
2017-07-23  11:41:54	   28.9		·ñ
2017-07-23  11:41:57	   28.9		·ñ
2017-07-23  11:42:00	   28.9		·ñ
2017-07-23  11:42:03	   28.9		·ñ
2017-07-23  11:42:09	   28.9		·ñ
2017-07-23  11:42:12	   28.9		·ñ
2017-07-23  11:42:15	   28.9		·ñ
2017-07-23  11:42:18	   28.9		·ñ
2017-07-23  11:42:21	   28.9		·ñ
2017-07-23  11:42:24	   28.9		·ñ
2017-07-23  11:42:27	   28.9		·ñ
2017-07-23  11:42:30	   28.9		·ñ
2017-07-23  11:42:33	   28.9		·ñ
2017-07-23  11:42:39	   29.0		·ñ
2017-07-23  11:42:42	   29.0		·ñ
2017-07-23  11:42:45	   29.0		·ñ
2017-07-23  11:42:48	   29.0		·ñ
2017-07-23  11:42:51	   29.0		·ñ
2017-07-23  11:42:54	   29.0		·ñ
2017-07-23  11:42:57	   29.0		·ñ
2017-07-23  11:43:00	   29.0		·ñ
2017-07-23  11:43:03	   29.0		·ñ
2017-07-23  11:43:09	   29.0		·ñ
2017-07-23  11:43:12	   29.0		·ñ
2017-07-23  11:43:15	   29.0		·ñ
2017-07-23  11:43:18	   29.1		·ñ
2017-07-23  11:43:21	   29.1		·ñ
2017-07-23  11:43:24	   29.1		·ñ
2017-07-23  11:43:27	   29.1		·ñ
2017-07-23  11:43:30	   29.1		·ñ
2017-07-23  11:43:33	   29.1		·ñ
2017-07-23  11:43:39	   29.1		·ñ
2017-07-23  11:43:42	   29.1		·ñ
2017-07-23  11:43:45	   29.1		·ñ
2017-07-23  11:43:48	   29.1		·ñ
2017-07-23  11:43:51	   29.1		·ñ
2017-07-23  11:43:54	   29.1		·ñ
2017-07-23  11:43:57	   29.1		·ñ
2017-07-23  11:44:00	   29.1		·ñ
2017-07-23  11:44:03	   29.1		·ñ
2017-07-23  11:44:09	   29.1		·ñ
2017-07-23  11:44:12	   29.1		·ñ
2017-07-23  11:44:15	   29.1		·ñ
2017-07-23  11:44:18	   29.1		·ñ
2017-07-23  11:44:21	   29.1		·ñ
2017-07-23  11:44:24	   29.1		·ñ
2017-07-23  11:44:27	   29.1		·ñ
2017-07-23  11:44:30	   29.1		·ñ
2017-07-23  11:44:33	   29.1		·ñ
2017-07-23  11:44:39	   29.1		·ñ
2017-07-23  11:44:42	   29.1		·ñ
2017-07-23  11:44:45	   29.1		·ñ
2017-07-23  11:44:48	   29.2		·ñ
2017-07-23  11:44:51	   29.2		·ñ
2017-07-23  11:44:54	   29.2		·ñ
2017-07-23  11:44:57	   29.2		·ñ
2017-07-23  11:45:00	   29.2		·ñ
2017-07-23  11:45:03	   29.2		·ñ
2017-07-23  11:45:09	   29.2		·ñ
2017-07-23  11:45:12	   29.2		·ñ
2017-07-23  11:45:15	   29.2		·ñ
2017-07-23  11:45:18	   29.2		·ñ
2017-07-23  11:45:21	   29.2		·ñ
2017-07-23  11:45:24	   29.2		·ñ
