2017-07-24  10:16:56	   28.9		·ñ
2017-07-24  10:16:59	   28.9		·ñ
2017-07-24  10:17:02	   28.9		·ñ
2017-07-24  10:17:08	   28.9		·ñ
2017-07-24  10:17:11	   28.9		·ñ
2017-07-24  10:17:14	   28.9		·ñ
2017-07-24  10:17:17	   28.9		·ñ
2017-07-24  10:17:20	   28.9		·ñ
2017-07-24  10:17:23	   28.9		·ñ
2017-07-24  10:17:26	   29.0		·ñ
2017-07-24  10:17:32	   29.0		·ñ
2017-07-24  10:17:35	   29.0		·ñ
2017-07-24  10:17:38	   29.0		·ñ
2017-07-24  10:17:41	   29.0		·ñ
2017-07-24  10:17:44	   29.0		·ñ
2017-07-24  10:17:47	   29.0		·ñ
2017-07-24  10:17:50	   29.0		·ñ
2017-07-24  10:17:53	   29.0		·ñ
2017-07-24  10:17:56	   29.0		·ñ
2017-07-24  10:17:59	   29.0		·ñ
2017-07-24  10:18:02	   29.0		·ñ
2017-07-24  10:18:05	   29.0		·ñ
2017-07-24  10:18:08	   29.0		·ñ
2017-07-24  10:18:11	   29.0		·ñ
2017-07-24  10:18:14	   29.0		·ñ
2017-07-24  10:18:17	   29.0		·ñ
2017-07-24  10:18:20	   29.1		·ñ
2017-07-24  10:18:23	   29.1		·ñ
2017-07-24  10:18:26	   29.1		·ñ
2017-07-24  10:18:29	   29.1		·ñ
2017-07-24  10:18:32	   29.1		·ñ
2017-07-24  10:18:35	   29.1		·ñ
2017-07-24  10:18:38	   29.1		·ñ
2017-07-24  10:18:41	   29.1		·ñ
2017-07-24  10:18:44	   29.1		·ñ
2017-07-24  10:18:47	   29.1		·ñ
2017-07-24  10:18:50	   29.1		·ñ
2017-07-24  10:18:53	   29.1		·ñ
2017-07-24  10:18:56	   29.1		·ñ
2017-07-24  10:18:59	   29.1		·ñ
2017-07-24  10:19:02	   29.1		·ñ
2017-07-24  10:19:05	   29.1		·ñ
2017-07-24  10:19:08	   29.1		·ñ
2017-07-24  10:19:11	   29.1		·ñ
2017-07-24  10:19:14	   29.1		·ñ
2017-07-24  10:19:17	   29.1		·ñ
2017-07-24  10:19:20	   29.1		·ñ
2017-07-24  10:19:23	   29.1		·ñ
2017-07-24  10:19:26	   29.1		·ñ
2017-07-24  10:19:29	   29.1		·ñ
2017-07-24  10:19:32	   29.1		·ñ
2017-07-24  10:19:35	   29.1		·ñ
2017-07-24  10:19:38	   29.1		·ñ
2017-07-24  10:19:41	   29.1		·ñ
2017-07-24  10:19:44	   29.1		·ñ
2017-07-24  10:19:47	   29.1		·ñ
2017-07-24  10:19:50	   29.1		·ñ
2017-07-24  10:19:56	   29.2		·ñ
2017-07-24  10:19:59	   29.2		·ñ
2017-07-24  10:20:02	   29.2		·ñ
2017-07-24  10:20:05	   29.2		·ñ
2017-07-24  10:20:08	   29.2		·ñ
2017-07-24  10:20:11	   29.2		·ñ
2017-07-24  10:20:14	   29.2		·ñ
2017-07-24  10:20:17	   29.2		·ñ
2017-07-24  10:20:20	   29.2		·ñ
2017-07-24  10:20:23	   29.2		·ñ
2017-07-24  10:20:26	   29.2		·ñ
2017-07-24  10:20:29	   29.2		·ñ
2017-07-24  10:20:32	   29.2		·ñ
2017-07-24  10:20:35	   29.2		·ñ
2017-07-24  10:20:38	   29.2		·ñ
2017-07-24  10:20:44	   29.2		·ñ
2017-07-24  10:20:47	   29.2		·ñ
2017-07-24  10:20:50	   29.2		·ñ
2017-07-24  10:20:53	   29.2		·ñ
2017-07-24  10:20:56	   29.2		·ñ
2017-07-24  10:20:59	   29.2		·ñ
2017-07-24  10:21:02	   29.2		·ñ
2017-07-24  10:21:05	   29.2		·ñ
2017-07-24  10:21:08	   29.2		·ñ
2017-07-24  10:21:11	   29.2		·ñ
